filename,pillar #,method,width (nm),height (nm),volume (nm^3),error height (nm),error volume (nm^3)
B1_52b1T,4.0,cone,72.84384000000001,184.87422811824223,256821.07763349445,3.815458570457708,9512.17006416901
B1_52b1T,4.0,cylinder,72.84384000000001,184.87422811824223,770463.2329004834,3.815458570457708,28536.510192507027
B1_52b1T,4.0,pillar,72.84384000000001,184.87422811824223,546236.9975768921,3.815458570457708,57071.76803974939
B1_52b1T,5.0,cone,78.23968,235.59269484773895,377558.78305358515,3.815458570457708,13019.502946790348
B1_52b1T,5.0,cylinder,78.23968,235.59269484773895,1132676.3491607555,3.815458570457708,39058.50884037105
B1_52b1T,5.0,pillar,78.23968,235.59269484773895,819431.8382369799,3.815458570457708,78115.96213777422
B1_52b1T,6.0,cone,78.23968,300.45549054552,481507.3296115964,3.815458570457708,16603.884948968684
B1_52b1T,6.0,cylinder,78.23968,300.45549054552,1444521.9888347893,3.815458570457708,49811.65484690605
B1_52b1T,6.0,pillar,78.23968,300.45549054552,1118124.864025342,3.815458570457708,99622.48201950199
B1_52b1T,7.0,cone,75.54176000000001,370.4827214422143,553491.2794827434,3.815458570457708,19767.689715082674
B1_52b1T,7.0,cylinder,75.54176000000001,370.4827214422143,1660473.8384482302,3.815458570457708,59303.069145248024
B1_52b1T,7.0,pillar,75.54176000000001,370.4827214422143,1209342.4946553211,3.815458570457708,118605.49020436942
B1_52b1T,8.0,cone,78.23968,472.15112621611667,756665.2469710376,3.815458570457708,26092.02211168486
B1_52b1T,8.0,cylinder,78.23968,472.15112621611667,2269995.740913113,3.815458570457708,78276.06633505458
B1_52b1T,8.0,pillar,78.23968,472.15112621611667,1866362.453965753,3.815458570457708,156551.60597367332
B1_52b1T,9.0,cone,75.54176000000001,587.9638599583037,878402.2851891438,3.815458570457708,31371.600933707676
B1_52b1T,9.0,cylinder,75.54176000000001,587.9638599583037,2635206.8555674315,3.815458570457708,94114.80280112303
B1_52b1T,9.0,pillar,75.54176000000001,587.9638599583037,2179429.5635860516,3.815458570457708,188229.19723467878
B1_52b2T_001,1.0,cone,51.26048000000001,16.339488334375964,11240.158009735485,3.815458570457708,593.7990144001818
B1_52b2T_001,1.0,cylinder,51.26048000000001,16.339488334375964,33720.47402920646,3.815458570457708,1781.3970432005456
B1_52b2T_001,1.0,pillar,51.26048000000001,16.339488334375964,11015.041479708123,3.815458570457708,3552.845855088557
B1_52b2T_001,2.0,cone,43.166720000000005,16.570959649285463,8083.778163100969,3.815458570457708,507.0727403263813
B1_52b2T_001,2.0,cylinder,43.166720000000005,16.570959649285463,24251.33448930291,3.815458570457708,1521.2182209791436
B1_52b2T_001,2.0,pillar,43.166720000000005,16.570959649285463,6739.8966677818025,3.815458570457708,3034.1754708799504
B1_52b2T_001,3.0,cone,48.562560000000005,36.7657578151201,22699.447891201256,3.815458570457708,1262.0130494148693
B1_52b2T_001,3.0,cylinder,48.562560000000005,36.7657578151201,68098.34367360377,3.815458570457708,3786.039148244608
B1_52b2T_001,3.0,pillar,48.562560000000005,36.7657578151201,36600.47446128759,3.815458570457708,7567.8819348054185
B1_52b2T_001,4.0,cone,64.75008000000001,55.38010803758964,60785.926969439155,3.815458570457708,2533.5726503829924
B1_52b2T_001,4.0,cylinder,64.75008000000001,55.38010803758964,182357.78090831748,3.815458570457708,7600.717951148976
B1_52b2T_001,4.0,pillar,64.75008000000001,55.38010803758964,119136.943687457,3.815458570457708,15197.72043374677
B1_52b2T_001,5.0,cone,64.75008000000001,78.2728594603359,85913.30872116936,3.815458570457708,3580.3054440208944
B1_52b2T_001,5.0,cylinder,64.75008000000001,78.2728594603359,257739.92616350815,3.815458570457708,10740.916332062685
B1_52b2T_001,5.0,pillar,64.75008000000001,78.2728594603359,163088.04978965872,3.815458570457708,21479.203604885693
B1_52b2T_001,6.0,cone,72.84384000000001,100.93413956817264,140214.3216918714,3.815458570457708,5193.632751266294
B1_52b2T_001,6.0,cylinder,72.84384000000001,100.93413956817264,420642.96507561416,3.815458570457708,15580.898253798881
B1_52b2T_001,6.0,pillar,72.84384000000001,100.93413956817264,247653.0316051605,3.815458570457708,31159.502770353418
B1_52b2T_001,7.0,cone,78.23968,136.39077201583834,218578.6530236853,3.815458570457708,7537.600098279484
B1_52b2T_001,7.0,cylinder,78.23968,136.39077201583834,655735.959071056,3.815458570457708,22612.80029483845
B1_52b2T_001,7.0,pillar,78.23968,136.39077201583834,407360.2270792652,3.815458570457708,45223.77735300076
B1_52b2T_001,8.0,cone,83.63552000000001,190.92469731579254,349632.8741500573,3.815458570457708,11278.789215162138
B1_52b2T_001,8.0,cylinder,83.63552000000001,190.92469731579254,1048898.6224501722,3.815458570457708,33836.3676454864
B1_52b2T_001,8.0,pillar,83.63552000000001,190.92469731579254,703414.0053051629,3.815458570457708,67671.3429783324
B1_52b2T_001,9.0,cone,83.63552000000001,263.418410154489,482387.7536074769,3.815458570457708,15561.119533910498
B1_52b2T_001,9.0,cylinder,83.63552000000001,263.418410154489,1447163.260822431,3.815458570457708,46683.358601731496
B1_52b2T_001,9.0,pillar,83.63552000000001,263.418410154489,1141201.921224414,3.815458570457708,93365.70805215613
B1_52c2T,2.0,cone,107.91680000000001,60.50469197550198,184474.26933486448,3.815458570457708,4613.116365551966
B1_52c2T,2.0,cylinder,107.91680000000001,60.50469197550198,553422.8080045935,3.815458570457708,13839.349096655897
B1_52c2T,2.0,pillar,107.91680000000001,60.50469197550198,274612.6182762876,3.815458570457708,27673.030042010716
B1_52c2T,3.0,cone,113.31264000000002,88.33040728225203,296917.34987133526,3.815458570457708,7070.366742819911
B1_52c2T,3.0,cylinder,113.31264000000002,88.33040728225203,890752.0496140058,3.815458570457708,21211.100228459734
B1_52c2T,3.0,pillar,113.31264000000002,88.33040728225203,488740.66224914836,3.815458570457708,42418.12338004449
B1_52c2T,5.0,cone,124.10432000000002,147.79729646621027,595948.7527619748,3.815458570457708,12956.000749063127
B1_52c2T,5.0,cylinder,124.10432000000002,147.79729646621027,1787846.2582859248,3.815458570457708,38868.00224718938
B1_52c2T,5.0,pillar,124.10432000000002,147.79729646621027,1117754.0606487978,3.815458570457708,77733.33564819024
B1_52c2T,6.0,cone,121.40640000000002,172.03902451741212,663863.4534482625,3.815458570457708,14753.019624793978
B1_52c2T,6.0,cylinder,121.40640000000002,172.03902451741212,1991590.3603447878,3.815458570457708,44259.05887438193
B1_52c2T,6.0,pillar,121.40640000000002,172.03902451741212,1253337.224684175,3.815458570457708,88515.87479148991
B1_52c2T,8.0,cone,129.50016000000002,160.3611774911297,704058.0576038426,3.815458570457708,14668.446581896927
B1_52c2T,8.0,cylinder,129.50016000000002,160.3611774911297,2112174.172811528,3.815458570457708,44005.33974569079
B1_52c2T,8.0,pillar,129.50016000000002,160.3611774911297,1419980.6244959969,3.815458570457708,88008.11278568185
B1_52c2T,9.0,cone,159.17728000000002,294.3253188259673,1952353.288588962,3.815458570457708,33091.115696659785
B1_52c2T,9.0,cylinder,159.17728000000002,294.3253188259673,5857059.865766886,3.815458570457708,99273.34708997935
B1_52c2T,9.0,pillar,159.17728000000002,294.3253188259673,2717312.579209026,3.815458570457708,198544.97521950954
D1_49a1T_001,1.0,cone,37.770880000000005,57.42376838589701,21447.393628037426,3.815485279277373,1532.4212123008178
D1_49a1T_001,1.0,cylinder,37.770880000000005,57.42376838589701,64342.180884112284,3.815485279277373,4597.263636902453
D1_49a1T_001,1.0,pillar,37.770880000000005,57.42376838589701,37276.90626687209,3.815485279277373,9192.436992402228
D1_49a1T_001,2.0,cone,40.4688,86.5986551058555,37129.613407844816,3.815485279277373,2475.6376178315077
D1_49a1T_001,2.0,cylinder,40.4688,86.5986551058555,111388.84022353445,3.815485279277373,7426.912853494524
D1_49a1T_001,2.0,pillar,40.4688,86.5986551058555,70038.7045189738,3.815485279277373,14852.340473855407
D1_49a1T_001,3.0,cone,43.166720000000005,127.21999766364567,62061.47747559572,3.815485279277373,3879.081998816424
D1_49a1T_001,3.0,cylinder,43.166720000000005,127.21999766364567,186184.43242678716,3.815485279277373,11637.245996449272
D1_49a1T_001,3.0,pillar,43.166720000000005,127.21999766364567,125245.17014884698,3.815485279277373,23273.413546564923
D1_49a1T_001,4.0,cone,43.166720000000005,169.19033573569678,82535.78370682485,3.815485279277373,5158.666690080483
D1_49a1T_001,4.0,cylinder,43.166720000000005,169.19033573569678,247607.35112047457,3.815485279277373,15476.000070241447
D1_49a1T_001,4.0,pillar,43.166720000000005,169.19033573569678,177092.56991265918,3.815485279277373,30951.18920620638
D1_49a1T_001,5.0,cone,43.166720000000005,234.05358548341212,114177.89333690624,3.815485279277373,7136.248601907685
D1_49a1T_001,5.0,cylinder,43.166720000000005,234.05358548341212,342533.68001071876,3.815485279277373,21408.745805723054
D1_49a1T_001,5.0,pillar,43.166720000000005,234.05358548341212,276708.5037457807,3.815485279277373,42816.905405204045
D1_49a1T_001,6.0,cone,45.86464000000001,309.01429555469906,170177.90612382835,3.815485279277373,10010.569901100856
D1_49a1T_001,6.0,cylinder,45.86464000000001,309.01429555469906,510533.7183714851,3.815485279277373,30031.70970330257
D1_49a1T_001,6.0,pillar,45.86464000000001,309.01429555469906,398572.7959125534,3.815485279277373,60062.94764975283
D1_49a1T_001,7.0,cone,48.562560000000005,399.2369467430951,246491.8121478295,3.815485279277373,13694.075480671094
D1_49a1T_001,7.0,cylinder,48.562560000000005,399.2369467430951,739475.4364434886,3.815485279277373,41082.22644201328
D1_49a1T_001,7.0,pillar,48.562560000000005,399.2369467430951,573244.220947727,3.815485279277373,82164.06625826724
D1_49a1T_001,8.0,cone,48.562560000000005,506.07053456286155,312451.6509723007,3.815485279277373,17358.49283358543
D1_49a1T_001,8.0,cylinder,48.562560000000005,506.07053456286155,937354.952916902,3.815485279277373,52075.4785007563
D1_49a1T_001,8.0,pillar,48.562560000000005,506.07053456286155,774286.494243081,3.815485279277373,104150.65199360221
D1_49a1T_001,9.0,cone,51.26048000000001,657.3409502196957,452193.85059900855,3.815485279277373,23799.731428162708
D1_49a1T_001,9.0,cylinder,51.26048000000001,657.3409502196957,1356581.5517970258,3.815485279277373,71399.19428448813
D1_49a1T_001,9.0,pillar,51.26048000000001,657.3409502196957,1013369.0978657752,3.815485279277373,142798.14070523885
D1_49b1T_001,1.0,cone,61.66672,192.6441689127024,191790.10337842698,5.450691235778848,11987.204459318198
D1_49b1T_001,1.0,cylinder,61.66672,192.6441689127024,575370.310135281,5.450691235778848,35961.61337795459
D1_49b1T_001,1.0,pillar,61.66672,192.6441689127024,297483.8636988616,5.450691235778848,71921.77326905559
D1_49b1T_001,2.0,cone,65.52089,245.22394553585184,275607.5296538349,5.450691235778848,16212.477229390579
D1_49b1T_001,2.0,cylinder,65.52089,245.22394553585184,826822.5889615046,5.450691235778848,48637.43168817173
D1_49b1T_001,2.0,pillar,65.52089,245.22394553585184,390773.48063905607,5.450691235778848,97273.65016674051
D1_49b1T_001,3.0,cone,69.37505999999999,314.1557958663372,395840.70054865157,5.450691235778848,21991.372857074708
D1_49b1T_001,3.0,cylinder,69.37505999999999,314.1557958663372,1187522.101645955,5.450691235778848,65974.11857122411
D1_49b1T_001,3.0,pillar,69.37505999999999,314.1557958663372,519801.8601698364,5.450691235778848,131947.234424045
D1_49b1T_001,4.0,cone,77.0834,386.6112016979623,601401.8841658941,5.450691235778848,30070.295393436452
D1_49b1T_001,4.0,cylinder,77.0834,386.6112016979623,1804205.6524976823,5.450691235778848,90210.88618030935
D1_49b1T_001,4.0,pillar,77.0834,386.6112016979623,647176.8449900202,5.450691235778848,180420.86702823802
D1_49b1T_001,5.0,cone,84.79174,508.1228286515971,956410.7053493732,5.450691235778848,43473.38226123108
D1_49b1T_001,5.0,cylinder,84.79174,508.1228286515971,2869232.1160481195,5.450691235778848,130420.14678369329
D1_49b1T_001,5.0,pillar,84.79174,508.1228286515971,932323.8404636618,5.450691235778848,260839.53585003983
D1_49b1T_001,6.0,cone,88.64591,658.8150475187658,1355344.0138485993,5.450691235778848,58928.136372676156
D1_49b1T_001,6.0,cylinder,88.64591,658.8150475187658,4066032.041545798,5.450691235778848,176784.40911802844
D1_49b1T_001,6.0,pillar,88.64591,658.8150475187658,1240491.177677147,5.450691235778848,353568.2072686988
D1_49b1T_001,7.0,cone,88.64591,833.2371670636886,1714173.0607842072,5.450691235778848,74529.37086201929
D1_49b1T_001,7.0,cylinder,88.64591,833.2371670636886,5142519.182352621,5.450691235778848,223588.1125860579
D1_49b1T_001,7.0,pillar,88.64591,833.2371670636886,1710500.4202163273,5.450691235778848,447175.74209872173
D1_49b1T_001,8.0,cone,92.50008,1109.2952843537705,2484849.0434174347,5.450691235778848,103535.46094967671
D1_49b1T_001,8.0,cylinder,92.50008,1109.2952843537705,7454547.130252304,5.450691235778848,310606.3828490301
D1_49b1T_001,8.0,pillar,92.50008,1109.2952843537705,2433415.4613725175,5.450691235778848,621212.3870653224
D1_49b1T_001,9.0,cone,104.06259,1468.7101899470354,4163839.6484099897,5.450691235778848,154216.3547684034
D1_49b1T_001,9.0,cylinder,104.06259,1468.7101899470354,12491518.945229972,5.450691235778848,462649.0643052103
D1_49b1T_001,9.0,pillar,104.06259,1468.7101899470354,3130575.7003059546,5.450691235778848,925297.8068876221
D1_49c1T_001,1.0,cone,113.31264000000002,157.00936404058197,527777.5310935344,3.815485279277373,12566.641437877463
D1_49c1T_001,1.0,cylinder,113.31264000000002,157.00936404058197,1583332.5932806032,3.815485279277373,37699.92431363239
D1_49c1T_001,1.0,pillar,113.31264000000002,157.00936404058197,905442.7478315549,3.815485279277373,75397.55478561176
D1_49c1T_001,2.0,cone,113.31264000000002,195.1642168333557,656032.7732522283,3.815485279277373,15620.238026854999
D1_49c1T_001,2.0,cylinder,113.31264000000002,195.1642168333557,1968098.319756685,3.815485279277373,46860.714080565
D1_49c1T_001,2.0,pillar,113.31264000000002,195.1642168333557,1072959.7988143386,3.815485279277373,93719.5827519347
D1_49c1T_001,3.0,cone,105.21888000000001,252.6279972860213,732213.0335515348,3.815485279277373,18774.98735122412
D1_49c1T_001,3.0,cylinder,105.21888000000001,252.6279972860213,2196639.100654605,3.815485279277373,56324.96205367237
D1_49c1T_001,3.0,pillar,105.21888000000001,252.6279972860213,1205119.4097394284,3.815485279277373,112648.6002853754
D1_49c1T_001,4.0,cone,102.52096000000002,322.6557278272745,887837.1927705245,3.815485279277373,23364.361081555024
D1_49c1T_001,4.0,cylinder,102.52096000000002,322.6557278272745,2663511.5783115737,3.815485279277373,70093.08324466507
D1_49c1T_001,4.0,pillar,102.52096000000002,322.6557278272745,1475567.8361893678,3.815485279277373,140185.15655689678
D1_49c1T_001,5.0,cone,110.61472000000002,429.2578143835364,1375031.6201947439,3.815485279277373,33537.53860322297
D1_49c1T_001,5.0,cylinder,110.61472000000002,429.2578143835364,4125094.860584232,3.815485279277373,100612.61580966892
D1_49c1T_001,5.0,pillar,110.61472000000002,429.2578143835364,2197308.9429562083,3.815485279277373,201224.41256091074
D1_49c1T_001,6.0,cone,110.61472000000002,558.9843138789671,1790581.5130710474,3.815485279277373,43672.85960350221
D1_49c1T_001,6.0,cylinder,110.61472000000002,558.9843138789671,5371744.539213142,3.815485279277373,131018.57881050662
D1_49c1T_001,6.0,pillar,110.61472000000002,558.9843138789671,2661252.6505608717,3.815485279277373,262036.52864501008
D1_49c1T_001,7.0,cone,107.91680000000001,712.9527205643227,2173739.389494943,3.815485279277373,54343.59165197695
D1_49c1T_001,7.0,cylinder,107.91680000000001,712.9527205643227,6521218.168484829,3.815485279277373,163030.77495593086
D1_49c1T_001,7.0,pillar,107.91680000000001,712.9527205643227,3331560.7877681544,3.815485279277373,326061.0687962649
D1_49c1T_001,8.0,cone,113.31264000000002,897.2135082203923,3015929.2289721956,3.815485279277373,71807.92799050729
D1_49c1T_001,8.0,cylinder,113.31264000000002,897.2135082203923,9047787.686916588,3.815485279277373,215423.7839715219
D1_49c1T_001,8.0,pillar,113.31264000000002,897.2135082203923,4574022.540122495,3.815485279277373,430847.1665185586
D1_49c1T_001,9.0,cone,110.61472000000002,1096.9677382570765,3513891.3629404223,3.815485279277373,85704.73861306242
D1_49c1T_001,9.0,cylinder,110.61472000000002,1096.9677382570765,10541674.088821268,3.815485279277373,257114.21583918724
D1_49c1T_001,9.0,pillar,110.61472000000002,1096.9677382570765,5026427.638356078,3.815485279277373,514228.11116918543
D1_49g1T_001,1.0,cone,83.63552000000001,133.69346190467633,244827.56813534952,3.815485279277373,7898.1053409965725
D1_49g1T_001,1.0,cylinder,83.63552000000001,133.69346190467633,734482.7044060488,3.815485279277373,23694.316022989715
D1_49g1T_001,1.0,pillar,83.63552000000001,133.69346190467633,417243.9672200095,3.815485279277373,47386.64372246679
D1_49g1T_001,2.0,cone,91.72928000000002,171.6168134339455,378045.8106432536,3.815485279277373,11119.371959326085
D1_49g1T_001,2.0,cylinder,91.72928000000002,171.6168134339455,1134137.431929761,3.815485279277373,33358.11587797826
D1_49g1T_001,2.0,pillar,91.72928000000002,171.6168134339455,586309.6784397435,3.815485279277373,66714.53288427713
D1_49g1T_001,3.0,cone,91.72928000000002,236.48006318166085,520929.71194158995,3.815485279277373,15321.736095825374
D1_49g1T_001,3.0,cylinder,91.72928000000002,236.48006318166085,1562789.13582477,3.815485279277373,45965.20828747611
D1_49g1T_001,3.0,pillar,91.72928000000002,236.48006318166085,886902.4492201789,3.815485279277373,91929.18366817494
D1_49g1T_001,4.0,cone,91.72928000000002,308.97428348793096,680623.483980907,3.815485279277373,20018.547461282848
D1_49g1T_001,4.0,cylinder,91.72928000000002,308.97428348793096,2041870.4519427214,3.815485279277373,60055.642383848535
D1_49g1T_001,4.0,pillar,91.72928000000002,308.97428348793096,1130521.9729736573,3.815485279277373,120110.34113180934
D1_49g1T_001,5.0,cone,94.42720000000001,429.7208169105459,1003111.5783479497,3.815485279277373,28660.48601957419
D1_49g1T_001,5.0,cylinder,94.42720000000001,429.7208169105459,3009334.7350438493,3.815485279277373,85981.45805872256
D1_49g1T_001,5.0,pillar,94.42720000000001,429.7208169105459,1656390.2779403154,3.815485279277373,171962.2176745705
D1_49g1T_001,6.0,cone,97.12512000000001,611.5151148015989,1510215.6254113382,3.815485279277373,41950.54622372014
D1_49g1T_001,6.0,cylinder,97.12512000000001,611.5151148015989,4530646.8762340145,3.815485279277373,125851.63867116041
D1_49g1T_001,6.0,pillar,97.12512000000001,611.5151148015989,2399289.137240138,3.815485279277373,251702.77251216627
D1_49g1T_001,7.0,cone,94.42720000000001,841.7932270725022,1965025.8945381537,3.815485279277373,56143.67621878391
D1_49g1T_001,7.0,cylinder,94.42720000000001,841.7932270725022,5895077.683614462,3.815485279277373,168431.02865635173
D1_49g1T_001,7.0,pillar,94.42720000000001,841.7932270725022,2857976.124885576,3.815485279277373,336861.70076885854
D1_49g1T_001,8.0,cone,97.12512000000001,1088.4507747112707,2688069.8901340375,3.815485279277373,74668.67108701673
D1_49g1T_001,8.0,cylinder,97.12512000000001,1088.4507747112707,8064209.670402112,3.815485279277373,224006.0132610502
D1_49g1T_001,8.0,pillar,97.12512000000001,1088.4507747112707,3775110.166900303,3.815485279277373,448011.7428973097
D1_49g1T_001,9.0,cone,99.82304,1247.3521609266597,3254013.075967773,3.815485279277373,87946.35587679822
D1_49g1T_001,9.0,cylinder,99.82304,1247.3521609266597,9762039.227903318,3.815485279277373,263839.06763039465
D1_49g1T_001,9.0,pillar,99.82304,1247.3521609266597,4048874.034984278,3.815485279277373,527677.8808923794
D1_49h1T_001,1.0,cone,99.82304,243.8795324767106,636217.431210899,3.815485279277373,17195.354816938947
D1_49h1T_001,1.0,cylinder,99.82304,243.8795324767106,1908652.2936326973,3.815485279277373,51586.06445081685
D1_49h1T_001,1.0,pillar,99.82304,243.8795324767106,1226778.8409407176,3.815485279277373,103170.82791595474
D1_49h1T_001,2.0,cone,121.40640000000002,267.42693587612126,1031945.9186298779,3.815485279277373,22932.45218343717
D1_49h1T_001,2.0,cylinder,121.40640000000002,267.42693587612126,3095837.755889634,3.815485279277373,68797.35655031151
D1_49h1T_001,2.0,pillar,121.40640000000002,267.42693587612126,1690046.3729489665,3.815485279277373,137593.27014066564
D1_49h1T_001,3.0,cone,110.61472000000002,333.8706824016021,1069480.2283739327,3.815485279277373,26085.117632865313
D1_49h1T_001,3.0,cylinder,110.61472000000002,333.8706824016021,3208440.685121798,3.815485279277373,78255.35289859594
D1_49h1T_001,3.0,pillar,110.61472000000002,333.8706824016021,2098216.499907409,3.815485279277373,156509.65273542271
D1_49h1T_001,4.0,cone,121.40640000000002,420.04634704721616,1620873.0509912272,3.815485279277373,36019.60528449324
D1_49h1T_001,4.0,cylinder,121.40640000000002,420.04634704721616,4862619.152973683,3.815485279277373,108058.81585347971
D1_49h1T_001,4.0,pillar,121.40640000000002,420.04634704721616,3374377.9715024256,3.815485279277373,216116.7130265135
D1_49h1T_001,5.0,cone,129.50016000000002,530.463918882755,2328976.3906739433,3.815485279277373,48520.51390633775
D1_49h1T_001,5.0,cylinder,129.50016000000002,530.463918882755,6986929.17202183,3.815485279277373,145561.54171901324
D1_49h1T_001,5.0,pillar,129.50016000000002,530.463918882755,5163691.284428299,3.815485279277373,291122.3074855335
D1_49h1T_001,6.0,cone,124.10432000000002,739.1981149922545,2980597.109733672,3.815485279277373,64795.70792840742
D1_49h1T_001,6.0,cylinder,124.10432000000002,739.1981149922545,8941791.329201017,3.815485279277373,194387.12378522224
D1_49h1T_001,6.0,pillar,124.10432000000002,739.1981149922545,6749279.433789173,3.815485279277373,388773.7139318968
D1_49h1T_001,7.0,cone,140.29184,906.6164647534495,4671507.50638339,3.815485279277373,89836.79211443887
D1_49h1T_001,7.0,cylinder,140.29184,906.6164647534495,14014522.519150171,3.815485279277373,269510.3763433166
D1_49h1T_001,7.0,pillar,140.29184,906.6164647534495,9221988.15353036,3.815485279277373,539020.2608395265
D1_49h1T_001,8.0,cone,159.17728000000002,1057.423877883274,7014228.315976472,3.815485279277373,118885.33202086511
D1_49h1T_001,8.0,cylinder,159.17728000000002,1057.423877883274,21042684.947929412,3.815485279277373,356655.99606259534
D1_49h1T_001,8.0,pillar,159.17728000000002,1057.423877883274,12744208.647371497,3.815485279277373,713311.5136566752
D1_49h1T_001,9.0,cone,142.98976000000002,1237.21468853632,6622524.421735795,3.815485279277373,124953.37260972956
D1_49h1T_001,9.0,cylinder,142.98976000000002,1237.21468853632,19867573.265207388,3.815485279277373,374860.11782918876
D1_49h1T_001,9.0,pillar,142.98976000000002,1237.21468853632,11833094.749376463,3.815485279277373,749719.8683072862
